"DAX" "SMI" "CAC" "FTSE"
"1" -0.0093265500036116 0.0061783598185064 -0.0126587561582443 0.00677028565907277
"2" -0.00442217518679648 -0.00588044817689528 -0.0187406378505197 -0.0048895867932725
"3" 0.00900379430842693 0.0032711838132815 -0.00577918190018564 0.00902702018904503
"4" -0.00177821731223352 0.00148337167853248 0.00874335250503873 0.00577184706642502
"5" -0.00467671203640961 -0.00893341656678087 -0.00512016013561845 -0.00723016377954433
"6" 0.0124270424677747 0.00673724414526736 0.011714353396369 0.00851721700792988
"7" 0.00575986330644922 0.0122251633300308 0.0131162566519385 0.00820611854359794
"8" -0.00286967018681992 -0.00358707861620722 -0.00193655012961446 0.000836836805894417
"9" 0.0063510465324678 0.0110142305097414 0.000171023003010672 -0.00523174579371538
"10" 0.00118406804918907 0.00436034527070611 0.00313024927632127 0.0139567664417936
"11" -0.00577570157609876 0.00387922786210001 -0.00244644960297338 0.00954951944911713
"12" -0.00515256870801458 -0.00179299622921369 0.00147996384025687 0.00164133062756965
"13" -0.00519158949422379 0.00340971810107936 -0.000341335763923871 -0.00536383252609772
"14" 0.00200232336331779 0.000403772393222575 0.00340812599128677 -0.00227951678647031
"15" 0.00177716604238045 -0.00329261193404003 -0.000397016708274808 0.0066666913581893
"16" 0.00267516004944617 0.00507878970143046 0.00345443048162996 0.0114255867527531
"17" -0.00664584991707524 -0.00809206195882382 0.0051874940124402 -0.00286355740911775
"18" -0.0047981295292059 0.000290132592629101 0.00112416402148504 -0.000348830452559607
"19" -0.00526354617713057 -0.0026724003588336 -0.00699027594154973 0.00375322075749936
"20" 0.000498333707014569 0.00127899558159544 -0.00555935173599211 0.00219894770626744
"21" 0.00677754097906187 0.00237922642337349 -0.000739792322828396 0.000231187147024436
"22" 0.00161930343545729 0.00110065181277953 -0.00108222036592714 -0.00262325588284074
"23" 0.000740791075244151 0 0.00687209860528152 0.00111958316877548
"24" -0.000506147855356506 0.00254423636722771 -0.000169812923171484 0.00385104646620554
"25" 0.00209699281837192 -0.00434066138602 -0.00243715936657052 -0.00628484264930632
"26" -0.00561623941129252 -0.00418483609863915 -0.00153335067098954 -0.00469111295090632
"27" 0.0110234183091428 0.00377874472250012 0.0129310929713252 0.00932182277704901
"28" -0.000919613581901428 -0.000232126277736912 0.0039754804731155 0.00123124294122945
"29" 0.00189960349293727 0.00312916752984862 -0.00335852540713433 -0.011602852941188
"30" -0.00424537910405509 -0.00365164874692439 -0.00173966765724693 -0.00046692607852207
"31" 0.01457465270786 0.00139267706604178 0.0158255838220607 0.00601441387721142
"32" -0.00022420913352265 0.00526301784525362 0.00633768068809297 0.00920352300038873
"33" 0.00245144894375318 0.00311006413213385 0 0.00321469852047417
"34" -0.000308370446043553 -0.00738777456872576 0 0.00145088032782279
"35" -0.0962770234379398 -0.083825003128782 -0.0757531789051683 -0.0311950122896197
"36" 0.0148444614753492 0.0268505875720351 0.0223266723282618 0.00549559773706612
"37" 0.050760113722651 0.033114210445305 0.038259604526435 0.0183854375876671
"38" 0.0116797251034359 0.00933040901397655 0.0145074526667889 0.00807675350835397
"39" 0.00870779349572965 0.00976815885610876 0.00788483524321027 0.00672533264218922
"40" 0.00937740620976125 0.00476163724135659 0.0107950816412103 0
"41" -0.00381454171096535 -0.00557687050143776 -0.00199832639208776 -0.00794605454551436
"42" 0.00276078168903657 0.00534512079008756 0.00113467525344341 0.00167810870806658
"43" 0.000720794965048471 0.00669903175161303 0.00318102438341186 0.00532077874320415
"44" -0.00101168290252235 -0.000460564199275421 0.00354648410405729 0.00283881414742544
"45" 0.00220379092643772 -0.00242144828607306 -0.00042920758210265 0.0127318490718677
"46" 0.0024101273207414 -0.000692920688309276 0.00519175839007355 -0.00396365922958832
"47" -0.00481395279926858 -0.00248691606153799 -0.00664169554498673 -0.00164991787841256
"48" -0.00027890282236428 0.000521029334159475 0.00423649916380961 -0.000487997156777804
"49" -0.00162646068323472 -0.00440835980740461 -0.0044514835782676 0.00153825981896053
"50" -0.00472442782398845 -0.00279427356105802 -0.00242176476568311 -0.00533775653689332
"51" -0.00787272978299373 -0.00391344210209347 -0.0083324797651831 -0.00847847622420482
"52" 0.00174530839155781 0.00251337186989215 0.00114034385575579 -0.00159774827613657
"53" 0.00219574065635903 0.000291842990543555 0.0100438232956619 0.00580812110132716
"54" 0.00087572382941638 0.0026227612295371 0.00802701372135724 -0.00611274375237668
"55" -0.00151922646700078 -0.00953307216680965 0.00111865772752385 -0.00756913281521964
"56" 0.0028344325780694 0 5.32382144028839e-05 -0.00446120269168219
"57" -0.00892218858593982 -0.00992153653305142 -0.00480282688529426 -0.00417150083479059
"58" 0.00211339062077086 0.00136413532022535 0.00586699640149237 0.00197204402405384
"59" -0.00528878094567876 0.00201314533026244 0.00270851754843634 0.00447100378629388
"60" 0.00123057911486456 -0.003733448290487 0.00153687197372003 -0.00803124128396079
"61" 0.00596442838805063 -0.00261577938817169 -0.00169599362255586 -0.00112488132728027
"62" -0.0012355584174443 -0.00417562047893354 -0.00387978483541514 0.00819423261575943
"63" -0.00678274149671101 -0.00587531666114094 -0.000745791639085186 -0.000847229226170295
"64" -0.00123931110173626 0.00372104618524823 0.00388267381364127 0.00130905189447682
"65" -0.00455525028973553 -0.00275944986137701 -0.00170013854574026 0.00869620666011795
"66" 0.00239518092353523 0.00455499738711179 0.00360934574425626 0.00907492036597474
"67" -0.00114399415609965 0.00916673085536156 -0.00483310816785824 -0.000529320591586769
"68" 0 -0.000533412370033938 -0.00598068744808442 -0.00705912074016983
"69" -0.00161251696486527 -0.000118574731863679 -0.00817428590333003 -0.000380937873640223
"70" -0.00987481451013708 -0.0064240049613551 -0.00449195722160678 -0.0108796660032923
"71" -0.00431987907669517 0.000954312371125125 0.00243790244535743 0.00127028136487633
"72" -0.00906598046405571 -0.00250701498226778 -0.00254639173214668 -0.00594183397968929
"73" 0.000108413181873616 -0.00491283715349918 0.000108489286789264 -0.00516015034695001
"74" 0.000987931384071103 0.00377664328033525 -0.00532986523055277 -0.00616491085932637
"75" 0.00129239700301275 0.000657953787530522 -0.000218150088125149 0.0076031168483912
"76" 0.00865976303166192 0.00226960618239575 0.0127362640788748 0.000854169954092571
"77" -0.00976106019079505 0.00973648157119964 0.00349434540977462 0.000892216441056162
"78" -0.00518536236418374 0.00230149698827939 -0.00424857451567231 0.00375409230102659
"79" 0.00210420695022761 0.0114869691839725 0.00467780512640439 0.00477861327847224
"80" 0.00329132307120112 -0.00163293906933044 -0.00981087056425922 -0.00981309064587757
"81" 0.00423215155697275 -0.00479757531482097 -0.0049962089375502 -0.00630941491732809
"82" 0.00839208155732329 0.00362955555930024 -0.00349040493976849 0.000624926786732331
"83" -0.0111097851210105 -0.000876910991272765 0.000655379597461596 -0.0128897135723789
"84" -0.000413382139510964 -0.0124766213567337 0.00174558194007651 -0.00539362798732382
"85" 0.00451883507916557 0.00608119955246948 0.00938464670573914 0.0172676371204787
"86" 0.00602289757244012 0.00064726825643845 -0.00124260530859625 -0.00203450909412136
"87" -0.00171352656629055 -0.00412614791117216 0.00646623656222977 0.0092780955602493
"88" -0.00394216154068154 -0.00538957151687194 -0.00274304326896391 -0.00431646953569269
"89" -0.00456168412012131 -0.0027950421098401 0 -0.00645100468037131
"90" -0.00285926446201555 -0.00316125639784891 -0.00822026152830553 -0.00854790228218453
"91" 0.00643297517705394 0.00595629850768898 0.00292810099674583 0.00516898974791703
"92" -0.00270926358952161 0.0026688032920804 -0.00586480095372448 -0.00264034359613515
"93" 0.00514576547362638 0.00325222768399249 0.00136065550151307 0.00149836390952511
"94" 0.0176181786879559 0.0158138471785292 0.0102809195139727 0.0082401878854558
"95" -0.00312253390238078 -0.00174479513846546 0 -0.00160347323118092
"96" 0.011570274631437 0.0090975565897493 0.000430570512572533 0.00803060607703213
"97" -0.00529778028929082 -0.00225218817227153 -0.00626149082336555 -0.0113238226809806
"98" 0.00729106285100079 0.00340519187431789 0.0116815582927047 0.00591219591779094
"99" -6.76080576769195e-05 -0.000864628119691987 -0.00284053035540733 -0.00587292710311507
"100" -0.0131595906489021 -0.0202721452644438 -0.0299082621791974 -0.0173090765631966
"101" -0.0100144793888129 -0.0122562888913327 -0.0241798314047007 -0.016029340386575
"102" 0 -0.001848484471362 -0.000906875310126532 0.00384950938326298
