"DAX","SMI","CAC","FTSE"
"1",-0.0199059389095681,-0.00833386162585432,-0.00187392694470915,-0.0136683836147784
"2",-0.00162949989539159,-0.00609981471411661,0.00436000329499259,-0.00492684644438668
"3",-0.00841686502298659,-0.00499005829272969,-0.00391990276110747,-0.00437280984876987
"4",0.00844529985340146,0.00972130600723878,0.00175084547315986,0.00253222006298786
"5",-0.0140565920460405,-0.0158713127206751,-0.0163450890005191,-0.00421466882822866
"6",-0.0105017829855846,-0.0163697491465916,-0.0201714477840829,-0.0115333848449806
"7",-0.0962770234379398,-0.083825003128782,-0.0757531789051683,-0.0311950122896197
"8",0.00558029108918574,0.00547946576462557,0.0103779268952212,-0.0023276328618696
"9",0.00832136067518731,0.00846057366663659,0.00769785398088355,0.012085097173467
"10",0.00637598923380638,0.00563287041529855,0.00926619884249959,0.0113356671954001
"11",-0.0129658874648384,-0.00333524152995147,-0.0114885479290881,0.000360979969531696
"12",0.00551185457948405,0.0102799306197495,0.0155706747398743,0.0543955206822855
"13",0.00147566486972492,0.00910944981544353,0.0131738432181713,0.00671098597730487
"14",0.00280922203768187,0.0016629254684351,0.00132080283361912,-0.00206006795180263
"15",0.0191823975295742,0.00997466110975503,0.0143777247820226,0.00820429910412868
"16",-0.0015609694463027,0.00938402483392804,0.0142253108654664,-0.00691969068465271
"17",0.007676008372267,0.00603968800786532,-0.000808796670252302,-2.32139748139558e-05
"18",-0.00379621760502942,0.000434722476069884,-0.00475466344350333,0.000783801477096239
"19",0.00252433683762319,0.00660792259194393,-0.00477305317684999,0.00426986131216559
"20",-0.000606143317112958,-0.000188186989991295,0.00308877933401951,0.00858902243268621
"21",0.00184437277756403,-0.00896312599258434,-0.00626264081925685,-0.00695539775131513
"22",-0.00745856124273447,0.00716645778211551,0,-0.000598165643250729
"23",-0.00269616676860674,-0.00715938800169554,-0.00166635349118338,0.00623432095185795
"24",0.0148412349328478,0.0113827330009721,0.0169728763172868,0.00222319762781564
"25",-0.00107198197196654,0.0019328906589973,-0.00800228536970422,0.000431442185143566
"26",-0.00121361322392014,0.00138309065922773,-0.0050524786843468,-0.000698157260715947
"27",0.00843372498148116,0.00349833112173644,0.0084314930627325,0.00385769874041013
"28",0.0185241295443679,0.0166230319956887,0.0072212991790778,0.00919931581843534
"29",0.00927780758857179,-0.00320270567809988,0.00643625185523688,0.00456783249200574
"30",0.00351688734456437,-0.00231824202830024,-0.00342930598391629,0.000315824232085754
"31",0.000927314205960613,0.0109743207454327,-0.0116672756148239,0.00205958145624954
"32",0.0146856714564133,0.0109273397082055,0.00891340809909396,-0.000663272297584362
"33",-0.00528878094567876,0.00201314533026244,0.00270851754843634,0.00447100378629388
"34",-0.00742949123303834,0.00333890126551463,-0.0069419540034884,-0.000177755657541804
"35",-0.00646738795468413,-0.00384076424238668,0.000152625152921514,0.00181788569418999
"36",0.00601066235316018,-8.58811405542775e-05,0.0033659762501973,-0.00274925094146548
"37",-0.000919613581901428,-0.000232126277736912,0.0039754804731155,0.00123124294122945
"38",0.0139992355601655,0.00800037033078985,0.0147808231140939,-0.00679400087916003
"39",-0.0117059074620194,-0.00216919824754533,-0.00613090018485974,0.00408386866515427
"40",-0.00176642794630765,-0.00298645458574295,-0.00113375636385237,-0.00120729219058657
"41",-0.0120010737145301,-0.0290351192379243,-0.0142776096067104,-0.0107358836291873
"42",-0.0169636634993267,-0.00766463726914204,-0.00923355056426986,-0.0090029518238727
"43",0.00346637347488025,0.00473706379648343,0.00231225856432053,0.00125743596391238
"44",-0.0119462776538579,-0.012330262936513,-0.0135564200234669,-0.00969566689704918
"45",-0.00704259766459348,-0.00771061402753558,-0.0129780018787026,-0.00915681083810199
"46",-0.00132606872666989,-0.00590048441885564,-0.00342728081127569,-0.00912476164996254
"47",0.00847171016450476,0.00305487870570034,0.0134542647474187,0.00583246616269285
"48",-0.00519158949422379,0.00340971810107936,-0.000341335763923871,-0.00536383252609772
"49",0.0010376864538454,0.003451963648079,0.00191609578591018,-0.00117027514819032
"50",-0.00495900310547793,0.00395083920405829,-0.0128718600186061,0.000120827669683104
"51",-0.00663120383875469,0.00119784895494855,0.00406701441775032,0.00142124528414178
"52",-0.00158974839852053,0.0064038641902201,0,0.00440044714482167
"53",0.00682158092860043,-0.00915752293769018,0.0162782889828962,0.000484119171929286
"54",0.00730544200057468,0.00509819306438116,0.00907350375311679,0.0107223722085216
"55",0.01305458237418,0.00302572091653689,-0.0399491987827007,0
"56",-0.000285643522444346,-0.00562959858859116,8.95455563615178e-05,-0.00227370433703818
"57",-0.0147728105683673,-0.00353269816417989,-0.0100385651435677,-0.00238256731517781
"58",0.00436989469302934,0.0121914279308409,0.00573166010006946,0.00665227193709483
"59",-0.00852545877507201,-0.00805730771708088,0.00139612829825645,-0.00640139767764537
"60",0.00845715117995167,-0.00426110351430221,0.0103984421931284,0.00228413319587986
"61",-0.00265394875636856,0.00267862502208625,0.00333479004888237,0.00447325023121259
"62",0.00884396436475209,0.00251536299930992,0.0106831454974745,0.00286606625224835
"63",0.00217931037769469,0.0192390412639463,-0.00220647813170436,0.00386203702828225
"64",-0.00685851214500671,-0.00926878051868122,0.00165091237070444,0.0112315927819582
"65",0.00526895672918818,-0.00345594024539798,0.0124168304380471,0.0106258569423686
"66",0,0,-0.00358279573647899,0
"67",5.08695514053102e-05,-0.000581592610781425,-0.0103378467505232,0.00404644847919743
"68",0.015730096156512,-0.00531409880007009,0,0.00796712893162299
"69",-0.00519158949422379,0.00340971810107936,-0.000341335763923871,-0.00536383252609772
"70",-0.0139571881466697,-0.00396366509943265,-0.0140267497516429,-0.00832933949688695
"71",-0.000423265499599743,-0.00418202342055177,0.0012136593314085,0.00345092367011274
"72",0.00202793383861563,0.0106525641162075,0.0155475420817967,0.0128623231383737
"73",-0.0111836189862223,0.000222209878143407,-0.00996286511586024,-0.00694671962748484
